name,link_id,from_cell_id,to_cell_id,length,lanes,free_speed,capacity,geometry,allowed_uses,number_of_micro_link
,0,4789,4724,680.0473256609341,3.0,,,"LINESTRING (120.50235675 31.45270659, 120.50235675 31.44809247)",auto;bike;walk,2
,1,2438,2437,418.9116703900345,,,,"LINESTRING (120.56125311 31.30044059, 120.55389106 31.30044059)",auto;bike;walk,2
,2,2437,2438,418.9116703900345,,,,"LINESTRING (120.55389106 31.30044059, 120.56125311 31.30044059)",auto;bike;walk,2
,3,2437,2364,789.8146278355197,,,,"LINESTRING (120.55389106 31.30044059, 120.54652902 31.29582647)",auto;bike;walk,1
,4,2364,2437,789.8146278355198,,,,"LINESTRING (120.54652902 31.29582647, 120.55389106 31.30044059)",auto;bike;walk,1
,5,2432,2510,121.22984270985393,,,,"LINESTRING (120.51708084 31.30044059, 120.51708084 31.30505471)",auto;bike;walk,1
,6,2510,2432,121.22984270985393,,,,"LINESTRING (120.51708084 31.30505471, 120.51708084 31.30044059)",auto;bike;walk,1
,7,3202,3287,332.3664724593559,,,,"LINESTRING (120.78947651 31.34196768, 120.78947651 31.3465818)",auto;bike;walk,2
,8,3287,3367,564.9016428638665,,,,"LINESTRING (120.78947651 31.3465818, 120.78947651 31.35119592)",auto;bike;walk,1
,9,2757,2675,171.69636943213146,,,,"LINESTRING (120.55389106 31.31889707, 120.55389106 31.31428295)",auto;bike;walk,5
,10,2675,2757,171.69636943213146,,,,"LINESTRING (120.55389106 31.31428295, 120.55389106 31.31889707)",auto;bike;walk,5
,11,2675,2674,453.69009758847335,,,,"LINESTRING (120.55389106 31.31428295, 120.54652902 31.31428295)",auto;bike;walk,2
,12,2674,2675,453.69009758847335,,,,"LINESTRING (120.54652902 31.31428295, 120.55389106 31.31428295)",auto;bike;walk,2
,13,2674,2673,248.93830136592558,,,,"LINESTRING (120.54652902 31.31428295, 120.53916698 31.31428295)",auto;bike;walk,2
,14,2673,2674,248.93830136592558,,,,"LINESTRING (120.53916698 31.31428295, 120.54652902 31.31428295)",auto;bike;walk,2
,15,2910,2911,565.5101510258316,,,,"LINESTRING (120.45818448 31.32812532, 120.46554653 31.32812532)",auto;bike;walk,2
,16,2911,2910,565.5101510258316,,,,"LINESTRING (120.46554653 31.32812532, 120.45818448 31.32812532)",auto;bike;walk,2
,17,2826,2910,550.4888603157684,,,,"LINESTRING (120.46554653 31.3235112, 120.45818448 31.32812532)",auto;bike;walk,1
,18,2910,2826,550.4888603157683,,,,"LINESTRING (120.45818448 31.32812532, 120.46554653 31.3235112)",auto;bike;walk,1
,19,1828,1907,309.54886181317517,,,,"LINESTRING (120.56125311 31.26352762, 120.55389106 31.26814174)",auto;bike;walk,1
,20,1907,2060,591.7934828649074,,,,"LINESTRING (120.55389106 31.26814174, 120.55389106 31.27736998)",auto;bike;walk,1
,21,2060,2136,487.1046885615171,,,,"LINESTRING (120.55389106 31.27736998, 120.55389106 31.2819841)",auto;bike;walk,1
,22,2663,2586,260.29241049620174,,,,"LINESTRING (120.45082243 31.31428295, 120.45082243 31.30966883)",auto;bike;walk,2
,23,2586,2663,260.29241049620174,,,,"LINESTRING (120.45082243 31.30966883, 120.45082243 31.31428295)",auto;bike;walk,2
,24,2586,2503,460.19640927260104,,,,"LINESTRING (120.45082243 31.30966883, 120.45082243 31.30505471)",auto;bike;walk,2
,25,2503,2586,460.19640927260104,,,,"LINESTRING (120.45082243 31.30505471, 120.45082243 31.30966883)",auto;bike;walk,2
,26,2503,2427,284.25450415863935,,,,"LINESTRING (120.45082243 31.30505471, 120.45818448 31.30044059)",auto;bike;walk,1
,27,2427,2503,284.25450415863935,,,,"LINESTRING (120.45818448 31.30044059, 120.45082243 31.30505471)",auto;bike;walk,1
,28,2427,2354,723.2394198133742,,,,"LINESTRING (120.45818448 31.30044059, 120.45818448 31.29582647)",auto;bike;walk,1
,29,2354,2427,723.2394198133741,,,,"LINESTRING (120.45818448 31.29582647, 120.45818448 31.30044059)",auto;bike;walk,1
,30,2354,2049,2340.6340005426223,,,,"LINESTRING (120.45818448 31.29582647, 120.44346039 31.27736998)",auto;bike;walk,1
,31,2049,2354,2340.634000542622,,,,"LINESTRING (120.44346039 31.27736998, 120.45818448 31.29582647)",auto;bike;walk,1
,32,2505,2429,152.8384937590903,,,,"LINESTRING (120.47290857 31.30505471, 120.47290857 31.30044059)",auto;bike;walk,1
,33,2429,2505,152.8384937590903,,,,"LINESTRING (120.47290857 31.30044059, 120.47290857 31.30505471)",auto;bike;walk,1
,34,2429,2355,1158.8892031074688,,,,"LINESTRING (120.47290857 31.30044059, 120.46554653 31.29582647)",auto;bike;walk,1
,35,2355,2429,1158.889203107469,,,,"LINESTRING (120.46554653 31.29582647, 120.47290857 31.30044059)",auto;bike;walk,1
,36,2355,2354,423.7537316231645,,,,"LINESTRING (120.46554653 31.29582647, 120.45818448 31.29582647)",auto;bike;walk,1
,37,2354,2355,423.7537316231646,,,,"LINESTRING (120.45818448 31.29582647, 120.46554653 31.29582647)",auto;bike;walk,1
,38,2365,2366,296.28265381608844,1.0,,,"LINESTRING (120.55389106 31.29582647, 120.56125311 31.29582647)",auto;bike;walk,2
,39,2366,2295,100.14304005351197,1.0,,,"LINESTRING (120.56125311 31.29582647, 120.56125311 31.29121235)",auto;bike;walk,1
,40,1494,1552,368.4569984110544,,,,"LINESTRING (120.53916698 31.24045701, 120.53180493 31.24507113)",auto;bike;walk,1
,41,1552,1494,368.45699841105437,,,,"LINESTRING (120.53180493 31.24507113, 120.53916698 31.24045701)",auto;bike;walk,1
,42,1552,1621,314.2284653329361,,,,"LINESTRING (120.53180493 31.24507113, 120.53916698 31.24968525)",auto;bike;walk,1
,43,1621,1552,314.2284653329361,,,,"LINESTRING (120.53916698 31.24968525, 120.53180493 31.24507113)",auto;bike;walk,1
,44,1621,1682,152.9107970688794,,,,"LINESTRING (120.53916698 31.24968525, 120.53916698 31.25429938)",auto;bike;walk,1
,45,1682,1621,152.9107970688794,,,,"LINESTRING (120.53916698 31.25429938, 120.53916698 31.24968525)",auto;bike;walk,1
,46,2218,2217,207.8954029175055,,,,"LINESTRING (120.5759772 31.28659822, 120.56861516 31.28659822)",auto;bike;walk,3
,47,2217,2216,406.6629731082048,,,,"LINESTRING (120.56861516 31.28659822, 120.56125311 31.28659822)",auto;bike;walk,3
,48,2061,1908,769.9953187820905,,,,"LINESTRING (120.56125311 31.27736998, 120.56125311 31.26814174)",auto;bike;walk,1
,49,1908,2061,769.9953187820905,,,,"LINESTRING (120.56125311 31.26814174, 120.56125311 31.27736998)",auto;bike;walk,1
,50,1908,1828,573.2206902237838,,,,"LINESTRING (120.56125311 31.26814174, 120.56125311 31.26352762)",auto;bike;walk,1
,51,1828,1908,573.2206902237838,,,,"LINESTRING (120.56125311 31.26352762, 120.56125311 31.26814174)",auto;bike;walk,1
,52,2137,2216,212.65294302700704,,,,"LINESTRING (120.56125311 31.2819841, 120.56125311 31.28659822)",auto;bike;walk,2
,53,2216,2137,246.09671680406575,,,,"LINESTRING (120.56125311 31.28659822, 120.56125311 31.2819841)",auto;bike;walk,2
,54,2216,2295,394.87359733645536,,,,"LINESTRING (120.56125311 31.28659822, 120.56125311 31.29121235)",auto;bike;walk,2
,55,2295,2216,394.87359733645536,,,,"LINESTRING (120.56125311 31.29121235, 120.56125311 31.28659822)",auto;bike;walk,2
,56,2059,2060,741.0599896227842,,,,"LINESTRING (120.54652902 31.27736998, 120.55389106 31.27736998)",auto;bike;walk,2
,57,2060,2059,741.0599896227842,,,,"LINESTRING (120.55389106 31.27736998, 120.54652902 31.27736998)",auto;bike;walk,2
,58,2060,2061,446.8635148256582,,,,"LINESTRING (120.55389106 31.27736998, 120.56125311 31.27736998)",auto;bike;walk,2
,59,2061,2060,446.8635148256582,,,,"LINESTRING (120.56125311 31.27736998, 120.55389106 31.27736998)",auto;bike;walk,2
,60,2061,2138,277.78452600114224,,,,"LINESTRING (120.56125311 31.27736998, 120.56861516 31.2819841)",auto;bike;walk,1
,61,2138,2061,277.78452600114224,,,,"LINESTRING (120.56861516 31.2819841, 120.56125311 31.27736998)",auto;bike;walk,1
,62,2663,2743,391.5981825355638,,,,"LINESTRING (120.45082243 31.31428295, 120.45082243 31.31889707)",auto;bike;walk,2
,63,2743,2663,391.5981825355638,,,,"LINESTRING (120.45082243 31.31889707, 120.45082243 31.31428295)",auto;bike;walk,2
,64,3232,3233,350.38490694298605,,,,"LINESTRING (120.34039175 31.3465818, 120.3477538 31.3465818)",auto;bike;walk,1
,65,3233,3235,2881.631198071897,,,,"LINESTRING (120.3477538 31.3465818, 120.37720198 31.3465818)",auto;bike;walk,1
,66,3235,3236,1169.156940492113,,,,"LINESTRING (120.37720198 31.3465818, 120.38456403 31.3465818)",auto;bike;walk,1
,67,3236,3237,761.3021320000911,,,,"LINESTRING (120.38456403 31.3465818, 120.39192607 31.3465818)",auto;bike;walk,1
,68,3237,3238,21.368806514934953,,,,"LINESTRING (120.39192607 31.3465818, 120.39928811 31.3465818)",auto;bike;walk,1
,69,3238,3157,606.9113950836388,,,,"LINESTRING (120.39928811 31.3465818, 120.40665016 31.34196768)",auto;bike;walk,1
,70,1970,1971,646.3716304620344,,,,"LINESTRING (120.45818448 31.27275586, 120.46554653 31.27275586)",auto;bike;walk,1
,71,1971,1970,646.3716304620344,,,,"LINESTRING (120.46554653 31.27275586, 120.45818448 31.27275586)",auto;bike;walk,1
,72,1971,1972,254.26881798023206,,,,"LINESTRING (120.46554653 31.27275586, 120.47290857 31.27275586)",auto;bike;walk,1
,73,1972,1971,254.26881798023206,,,,"LINESTRING (120.47290857 31.27275586, 120.46554653 31.27275586)",auto;bike;walk,1
,74,1972,1898,627.0794721939351,,,,"LINESTRING (120.47290857 31.27275586, 120.47290857 31.26814174)",auto;bike;walk,1
,75,1898,1972,627.0794721939351,,,,"LINESTRING (120.47290857 31.26814174, 120.47290857 31.27275586)",auto;bike;walk,1
,76,1898,1899,421.7045392831798,,,,"LINESTRING (120.47290857 31.26814174, 120.48027061 31.26814174)",auto;bike;walk,1
,77,1899,1898,421.70453928317977,,,,"LINESTRING (120.48027061 31.26814174, 120.47290857 31.26814174)",auto;bike;walk,1
,78,1899,1818,347.46819083426493,,,,"LINESTRING (120.48027061 31.26814174, 120.48763266 31.26352762)",auto;bike;walk,1
,79,1818,1899,347.4681908342649,,,,"LINESTRING (120.48763266 31.26352762, 120.48027061 31.26814174)",auto;bike;walk,1
,80,1818,1744,1232.7326158022793,,,,"LINESTRING (120.48763266 31.26352762, 120.49499471 31.2589135)",auto;bike;walk,1
,81,1744,1818,1232.732615802279,,,,"LINESTRING (120.49499471 31.2589135, 120.48763266 31.26352762)",auto;bike;walk,1
,82,2505,2506,494.9163640062465,,,,"LINESTRING (120.47290857 31.30505471, 120.48027061 31.30505471)",bike,1
,83,2506,2507,512.870960939252,,,,"LINESTRING (120.48027061 31.30505471, 120.48763266 31.30505471)",auto;bike;walk,2
,84,2356,2430,227.44540864968252,,,,"LINESTRING (120.48763266 31.29582647, 120.48763266 31.30044059)",auto;bike;walk,1
,85,2430,2356,227.44540864968252,,,,"LINESTRING (120.48763266 31.30044059, 120.48763266 31.29582647)",auto;bike;walk,1
,86,2430,2507,693.4859412740378,,,,"LINESTRING (120.48763266 31.30044059, 120.48763266 31.30505471)",auto;bike;walk,1
,87,2507,2430,693.4859412740378,,,,"LINESTRING (120.48763266 31.30505471, 120.48763266 31.30044059)",auto;bike;walk,1
,88,2507,2588,444.0908162042566,,,,"LINESTRING (120.48763266 31.30505471, 120.48763266 31.30966883)",auto;bike;walk,2
,89,2588,2507,444.0908162042565,,,,"LINESTRING (120.48763266 31.30966883, 120.48763266 31.30505471)",auto;bike;walk,2
,90,2588,2666,361.42834331885683,,,,"LINESTRING (120.48763266 31.30966883, 120.48763266 31.31428295)",auto;bike;walk,1
,91,2666,2588,361.42834331885683,,,,"LINESTRING (120.48763266 31.31428295, 120.48763266 31.30966883)",auto;bike;walk,1
,92,2666,2748,493.4039899536215,2.0,,,"LINESTRING (120.48763266 31.31428295, 120.48763266 31.31889707)",auto;bike;walk,2
,93,2748,2666,493.4039899536215,2.0,,,"LINESTRING (120.48763266 31.31889707, 120.48763266 31.31428295)",auto;bike;walk,2
,94,2823,2824,375.19251081409493,,,,"LINESTRING (120.44346039 31.3235112, 120.45082243 31.3235112)",auto;bike;walk,2
,95,2824,2743,246.79340255751057,,,,"LINESTRING (120.45082243 31.3235112, 120.45082243 31.31889707)",auto;bike;walk,3
,96,2743,2744,632.486872122752,,,,"LINESTRING (120.45082243 31.31889707, 120.45818448 31.31889707)",auto;bike;walk,1
,97,2744,2745,388.02555440291405,,,,"LINESTRING (120.45818448 31.31889707, 120.46554653 31.31889707)",auto;bike;walk,2
,98,2745,2746,613.3177631307428,,,,"LINESTRING (120.46554653 31.31889707, 120.47290857 31.31889707)",auto;bike;walk,2
,99,2746,2664,422.38210263765376,,,,"LINESTRING (120.47290857 31.31889707, 120.47290857 31.31428295)",auto;bike;walk,2
,100,2664,2665,400.3819086187581,,,,"LINESTRING (120.47290857 31.31428295, 120.48027061 31.31428295)",auto;bike;walk,1
,101,2665,2747,524.1312581114186,,,,"LINESTRING (120.48027061 31.31428295, 120.48027061 31.31889707)",auto;bike;walk,3
,102,2747,2748,447.29270041485245,,,,"LINESTRING (120.48027061 31.31889707, 120.48763266 31.31889707)",auto;bike;walk,1
,103,2129,2128,1330.587620716777,,,,"LINESTRING (120.50235675 31.2819841, 120.49499471 31.2819841)",auto;bike;walk,1
,104,2128,2129,1330.5876207167776,,,,"LINESTRING (120.49499471 31.2819841, 120.50235675 31.2819841)",auto;bike;walk,1
,105,2128,2053,463.6299278052305,,,,"LINESTRING (120.49499471 31.2819841, 120.50235675 31.27736998)",auto;bike;walk,1
,106,2053,2128,463.6299278052306,,,,"LINESTRING (120.50235675 31.27736998, 120.49499471 31.2819841)",auto;bike;walk,1
,107,3074,3159,176.27875658671476,,,,"LINESTRING (120.42137425 31.33735356, 120.42137425 31.34196768)",auto;bike;walk,4
,108,2593,2671,404.57212630142124,2.0,,,"LINESTRING (120.52444288 31.30966883, 120.52444288 31.31428295)",auto;bike;walk,2
,109,2671,2753,488.2041446537678,2.0,,,"LINESTRING (120.52444288 31.31428295, 120.52444288 31.31889707)",auto;bike;walk,1
,110,2753,2832,767.0246761931805,2.0,,,"LINESTRING (120.52444288 31.31889707, 120.51708084 31.3235112)",auto;bike;walk,2
,111,2832,2917,180.96719059982567,2.5,,,"LINESTRING (120.51708084 31.3235112, 120.51708084 31.32812532)",auto;bike;walk,3
,112,2917,3004,466.614125491743,2.5,,,"LINESTRING (120.51708084 31.32812532, 120.51708084 31.33273944)",auto;bike;walk,4
,113,3004,3083,156.2299290725571,2.0,,,"LINESTRING (120.51708084 31.33273944, 120.51708084 31.33735356)",auto;bike;walk,2
,114,3083,3165,652.4846948065089,2.0,,,"LINESTRING (120.51708084 31.33735356, 120.51708084 31.34196768)",auto;bike;walk,2
,115,3165,3251,434.5078998763222,2.0,,,"LINESTRING (120.51708084 31.34196768, 120.51708084 31.3465818)",auto;bike;walk,2
,116,2360,2361,496.91249082795605,,,,"LINESTRING (120.51708084 31.29582647, 120.52444288 31.29582647)",auto;bike;walk,1
,117,2361,2362,694.3133708177975,,,,"LINESTRING (120.52444288 31.29582647, 120.53180493 31.29582647)",auto;bike;walk,1
,118,2290,2291,436.45172972096515,,,,"LINESTRING (120.51708084 31.29121235, 120.52444288 31.29121235)",auto;bike;walk,1
,119,2291,2290,436.45172972096515,,,,"LINESTRING (120.52444288 31.29121235, 120.51708084 31.29121235)",auto;bike;walk,1
,120,2291,2292,579.3810234769433,,,,"LINESTRING (120.52444288 31.29121235, 120.53180493 31.29121235)",auto;bike;walk,2
,121,2292,2291,579.3810234769433,,,,"LINESTRING (120.53180493 31.29121235, 120.52444288 31.29121235)",auto;bike;walk,2
,122,3420,3502,244.56229142840394,4.0,,,"LINESTRING (120.56125311 31.35581004, 120.56125311 31.36042417)",auto;bike;walk,3
,123,2210,2211,336.86855797704334,,50.0,,"LINESTRING (120.51708084 31.28659822, 120.52444288 31.28659822)",auto;bike;walk,2
,124,2211,2210,336.86855797704334,,50.0,,"LINESTRING (120.52444288 31.28659822, 120.51708084 31.28659822)",auto;bike;walk,2
,125,2131,2210,329.07290903096504,,,,"LINESTRING (120.51708084 31.2819841, 120.51708084 31.28659822)",auto;bike;walk,2
,126,2210,2131,386.3288992284375,,,,"LINESTRING (120.51708084 31.28659822, 120.51708084 31.2819841)",auto;bike;walk,3
,127,1979,1980,825.6439569958783,,,,"LINESTRING (120.53180493 31.27275586, 120.53916698 31.27275586)",auto;bike;walk,1
,128,1980,1979,825.6439569958783,,,,"LINESTRING (120.53916698 31.27275586, 120.53180493 31.27275586)",auto;bike;walk,1
,129,1980,2059,696.5280098177594,,,,"LINESTRING (120.53916698 31.27275586, 120.54652902 31.27736998)",auto;bike;walk,1
,130,2059,1980,696.5280098177594,,,,"LINESTRING (120.54652902 31.27736998, 120.53916698 31.27275586)",auto;bike;walk,1
,131,1982,1981,199.55053479210903,,,,"LINESTRING (120.5759772 31.27275586, 120.56861516 31.27275586)",auto;bike;walk,2
,132,1981,1909,442.9386339165005,,,,"LINESTRING (120.56861516 31.27275586, 120.56861516 31.26814174)",auto;bike;walk,1
,133,1909,1829,359.9561265072808,,,,"LINESTRING (120.56861516 31.26814174, 120.56861516 31.26352762)",auto;bike;walk,2
,134,1827,1752,153.62964235022687,,,,"LINESTRING (120.55389106 31.26352762, 120.55389106 31.2589135)",auto;bike;walk,2
,135,1752,1827,150.6091203967078,,,,"LINESTRING (120.55389106 31.2589135, 120.55389106 31.26352762)",auto;bike;walk,2
,136,1752,1685,306.05803511876786,,,,"LINESTRING (120.55389106 31.2589135, 120.56125311 31.25429938)",auto;bike;walk,1
,137,1685,1752,306.05803511876786,,,,"LINESTRING (120.56125311 31.25429938, 120.55389106 31.2589135)",auto;bike;walk,1
,138,1685,1623,655.0432279680952,,,,"LINESTRING (120.56125311 31.25429938, 120.55389106 31.24968525)",auto;bike;walk,1
,139,1623,1685,616.2075110194633,,,,"LINESTRING (120.55389106 31.24968525, 120.56125311 31.25429938)",auto;bike;walk,2
,140,1623,1554,885.2099297315303,,,,"LINESTRING (120.55389106 31.24968525, 120.54652902 31.24507113)",auto;bike;walk,1
,141,1554,1623,885.2099297315306,,,,"LINESTRING (120.54652902 31.24507113, 120.55389106 31.24968525)",auto;bike;walk,1
,142,1554,1496,970.928553508146,,,,"LINESTRING (120.54652902 31.24507113, 120.55389106 31.24045701)",auto;bike;walk,1
,143,1496,1554,970.9285535081461,,,,"LINESTRING (120.55389106 31.24045701, 120.54652902 31.24507113)",auto;bike;walk,1
,144,2138,2062,151.293708938645,,,,"LINESTRING (120.56861516 31.2819841, 120.56861516 31.27736998)",auto;bike;walk,2
,145,2062,1982,191.86162563237016,,,,"LINESTRING (120.56861516 31.27736998, 120.5759772 31.27275586)",auto;bike;walk,1
,146,2368,2297,158.77322912747198,,,,"LINESTRING (120.5759772 31.29582647, 120.5759772 31.29121235)",auto;bike;walk,1
,147,2297,2218,267.5516572649529,,,,"LINESTRING (120.5759772 31.29121235, 120.5759772 31.28659822)",auto;bike;walk,3
,148,1685,1624,612.962730652174,,,,"LINESTRING (120.56125311 31.25429938, 120.56125311 31.24968525)",auto;bike;walk,1
,149,1624,1685,612.9627306521741,,,,"LINESTRING (120.56125311 31.24968525, 120.56125311 31.25429938)",auto;bike;walk,1
,150,1496,1378,1276.8976177221489,,,,"LINESTRING (120.55389106 31.24045701, 120.55389106 31.23122877)",bike;walk,1
,151,1378,1200,3378.680121528779,,,,"LINESTRING (120.55389106 31.23122877, 120.53180493 31.21738641)",bike;walk,1
,152,1200,1148,748.2284705772183,,,,"LINESTRING (120.53180493 31.21738641, 120.53180493 31.21277228)",bike;walk,1
,153,1148,1110,173.0975614784577,,,,"LINESTRING (120.53180493 31.21277228, 120.53180493 31.20815816)",bike;walk,2
,154,1378,1497,975.2412957095963,,,,"LINESTRING (120.55389106 31.23122877, 120.56125311 31.24045701)",bike;walk,1
,155,1497,1496,373.5644930937167,,,,"LINESTRING (120.56125311 31.24045701, 120.55389106 31.24045701)",bike;walk,1
,156,734,781,319.9514010439215,,,,"LINESTRING (120.53180493 31.17124519, 120.53180493 31.17585932)",auto;bike;walk,1
,157,781,734,319.9514010439215,,,,"LINESTRING (120.53180493 31.17585932, 120.53180493 31.17124519)",auto;bike;walk,1
,158,781,829,374.9239343329645,,,,"LINESTRING (120.53180493 31.17585932, 120.53180493 31.18047344)",auto;bike;walk,2
,159,829,781,374.92393433296456,,,,"LINESTRING (120.53180493 31.18047344, 120.53180493 31.17585932)",auto;bike;walk,2
,160,829,879,225.49354235441115,,,,"LINESTRING (120.53180493 31.18047344, 120.53180493 31.18508756)",auto;bike;walk,1
,161,879,829,225.49354235441115,,,,"LINESTRING (120.53180493 31.18508756, 120.53180493 31.18047344)",auto;bike;walk,1
,162,879,878,376.4490394247831,,,,"LINESTRING (120.53180493 31.18508756, 120.52444288 31.18508756)",auto;bike;walk,2
,163,878,879,376.4490394247831,,,,"LINESTRING (120.52444288 31.18508756, 120.53180493 31.18508756)",auto;bike;walk,2
,164,878,931,208.64961729008215,,,,"LINESTRING (120.52444288 31.18508756, 120.52444288 31.18970168)",auto;bike;walk,1
,165,931,878,208.64961729008215,,,,"LINESTRING (120.52444288 31.18970168, 120.52444288 31.18508756)",auto;bike;walk,1
,166,931,982,547.7235859250803,,,,"LINESTRING (120.52444288 31.18970168, 120.52444288 31.1943158)",auto;bike;walk,1
,167,982,931,547.7235859250803,,,,"LINESTRING (120.52444288 31.1943158, 120.52444288 31.18970168)",auto;bike;walk,1
,168,1109,1148,2375.6282628128665,,,,"LINESTRING (120.51708084 31.20815816, 120.53180493 31.21277228)",auto;bike;walk,1
,169,1148,1109,2375.628262812865,,,,"LINESTRING (120.53180493 31.21277228, 120.51708084 31.20815816)",auto;bike;walk,1
,170,1200,1252,1472.8084208146788,,,,"LINESTRING (120.53180493 31.21738641, 120.51708084 31.22200053)",bike,1
,171,3331,3415,358.32292475999566,1.0,,,"LINESTRING (120.52444288 31.35119592, 120.52444288 31.35581004)",auto;bike;walk,1
,172,3415,3331,358.3229247599956,1.0,,,"LINESTRING (120.52444288 31.35581004, 120.52444288 31.35119592)",auto;bike;walk,1
,173,3415,3414,371.82890048150205,1.0,,,"LINESTRING (120.52444288 31.35581004, 120.51708084 31.35581004)",auto;bike;walk,1
,174,3414,3415,371.8289004815021,1.0,,,"LINESTRING (120.51708084 31.35581004, 120.52444288 31.35581004)",auto;bike;walk,1
,175,2666,2667,295.84438808588396,,,,"LINESTRING (120.48763266 31.31428295, 120.49499471 31.31428295)",auto;bike;walk,1
,176,2667,2668,175.2495608022719,,,,"LINESTRING (120.49499471 31.31428295, 120.50235675 31.31428295)",auto;bike;walk,1
,177,2668,2669,333.84835687065856,,,,"LINESTRING (120.50235675 31.31428295, 120.50971879 31.31428295)",auto;bike;walk,2
,178,790,740,295.82330656656984,,,,"LINESTRING (120.62751152 31.17585932, 120.62751152 31.17124519)",auto;bike;walk,1
,179,740,790,295.82330656656984,,,,"LINESTRING (120.62751152 31.17124519, 120.62751152 31.17585932)",auto;bike;walk,1
,180,740,690,383.20781773794033,,,,"LINESTRING (120.62751152 31.17124519, 120.62751152 31.16663107)",auto;bike;walk,1
,181,690,740,383.20781773794033,,,,"LINESTRING (120.62751152 31.16663107, 120.62751152 31.17124519)",auto;bike;walk,1
,182,690,635,226.33752882113427,,,,"LINESTRING (120.62751152 31.16663107, 120.62751152 31.16201695)",auto;bike;walk,2
,183,635,690,226.33752882113427,,,,"LINESTRING (120.62751152 31.16201695, 120.62751152 31.16663107)",auto;bike;walk,2
,184,635,588,368.7400664629005,,,,"LINESTRING (120.62751152 31.16201695, 120.62751152 31.15740283)",auto;bike;walk,2
,185,588,635,368.7400664629005,,,,"LINESTRING (120.62751152 31.15740283, 120.62751152 31.16201695)",auto;bike;walk,2
,186,588,542,514.6243533300769,,,,"LINESTRING (120.62751152 31.15740283, 120.62751152 31.15278871)",auto;bike;walk,2
,187,542,588,514.6243533300769,,,,"LINESTRING (120.62751152 31.15278871, 120.62751152 31.15740283)",auto;bike;walk,2
,188,542,492,319.80355211574357,,,,"LINESTRING (120.62751152 31.15278871, 120.62751152 31.14817459)",auto;bike;walk,2
,189,492,542,319.80355211574357,,,,"LINESTRING (120.62751152 31.14817459, 120.62751152 31.15278871)",auto;bike;walk,2
,190,492,438,333.55095312274443,,,,"LINESTRING (120.62751152 31.14817459, 120.62751152 31.14356047)",auto;bike;walk,1
,191,438,492,333.55095312274443,,,,"LINESTRING (120.62751152 31.14356047, 120.62751152 31.14817459)",auto;bike;walk,1
,192,438,392,478.363137100781,,,,"LINESTRING (120.62751152 31.14356047, 120.62751152 31.13894634)",auto;bike;walk,1
,193,392,438,478.363137100781,,,,"LINESTRING (120.62751152 31.13894634, 120.62751152 31.14356047)",auto;bike;walk,1
,194,540,541,516.3287389574625,,,,"LINESTRING (120.61278742 31.15278871, 120.62014948 31.15278871)",auto;bike;walk,1
,195,541,540,516.3287389574625,,,,"LINESTRING (120.62014948 31.15278871, 120.61278742 31.15278871)",auto;bike;walk,1
,196,541,542,311.3290102551957,,,,"LINESTRING (120.62014948 31.15278871, 120.62751152 31.15278871)",auto;bike;walk,2
,197,542,541,311.3290102551957,,,,"LINESTRING (120.62751152 31.15278871, 120.62014948 31.15278871)",auto;bike;walk,2
,198,542,543,198.2476521953801,,,,"LINESTRING (120.62751152 31.15278871, 120.63487356 31.15278871)",auto;bike;walk,1
,199,543,542,198.2476521953801,,,,"LINESTRING (120.63487356 31.15278871, 120.62751152 31.15278871)",auto;bike;walk,1
,200,543,544,219.5864979005505,,,,"LINESTRING (120.63487356 31.15278871, 120.64223561 31.15278871)",auto;bike;walk,3
,201,544,543,219.5864979005505,,,,"LINESTRING (120.64223561 31.15278871, 120.63487356 31.15278871)",auto;bike;walk,3
,202,3646,3252,3320.2200783097664,2.0,,,"LINESTRING (120.50235675 31.36965241, 120.52444288 31.3465818)",auto;bike;walk,1
,203,3646,3870,2108.4959327713623,,,,"LINESTRING (120.50235675 31.36965241, 120.48763266 31.38349477)",auto;bike;walk,1
,204,1200,1201,233.26439335531774,,,,"LINESTRING (120.53180493 31.21738641, 120.53916698 31.21738641)",bike,2
,205,1201,1149,412.92593215537903,,,,"LINESTRING (120.53916698 31.21738641, 120.53916698 31.21277228)",auto;bike;walk,2
,206,1149,1150,235.49118477923673,,,,"LINESTRING (120.53916698 31.21277228, 120.54652902 31.21277228)",auto;bike;walk,2
,207,1150,1149,235.49118477923668,,,,"LINESTRING (120.54652902 31.21277228, 120.53916698 31.21277228)",auto;bike;walk,2
,208,1150,1111,304.8396111632787,,,,"LINESTRING (120.54652902 31.21277228, 120.54652902 31.20815816)",auto;bike;walk,2
,209,1111,1150,304.83961116327873,,,,"LINESTRING (120.54652902 31.20815816, 120.54652902 31.21277228)",auto;bike;walk,2
,210,1205,1255,511.03922258807404,,,,"LINESTRING (120.5759772 31.21738641, 120.5759772 31.22200053)",auto;bike;walk,1
,211,1255,1205,511.03922258807404,,,,"LINESTRING (120.5759772 31.22200053, 120.5759772 31.21738641)",auto;bike;walk,1
,212,1255,1316,466.36914339979285,,,,"LINESTRING (120.5759772 31.22200053, 120.58333924 31.22661465)",auto;bike;walk,1
,213,1316,1255,466.36914339979273,,,,"LINESTRING (120.58333924 31.22661465, 120.5759772 31.22200053)",auto;bike;walk,1
,214,1316,1380,459.862318278499,,,,"LINESTRING (120.58333924 31.22661465, 120.5759772 31.23122877)",auto;bike;walk,1
