name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,cell_id
,0,13266043,,,,,motorway,0,-111.9613752,33.3872759,,,,4307
,1,13266047,,,,,motorway,0,-111.9584674,33.3865284,,,,4217
,2,13275784,motorway_junction,,,,motorway,0,-111.8935067,33.3268385,,,,1759
,3,13275803,motorway_junction,,,,motorway,0,-111.8943766,33.3020914,,,,750
,4,13275804,motorway_junction,,,,motorway,0,-111.894391,33.2974145,,,,500
,5,13275814,,,,,motorway,0,-111.8943977,33.294904,,,,418
,6,13365836,,,,,motorway,0,-111.8911841,33.4336286,,,,6327
,7,13365838,,,,,motorway,0,-111.8928901,33.3799735,,,,3977
,8,17602665,turning_circle,,,,residential,1,-111.828214,33.3644328,,,,3292
,9,41190566,,,,,residential,0,-111.9765412,33.387129,,,,4303
,10,41190568,,,,,residential,0,-111.9765756,33.3887988,,,,4394
,11,41190571,,,,,residential,0,-111.9765326,33.3906908,,,,4482
,12,41190577,,,,,residential,0,-111.9557238,33.3258985,,,,1744
,13,41190578,,,,,residential,0,-111.9558869,33.3251814,,,,1744
,14,41190580,,,,,residential,0,-111.9560414,33.3244283,,,,1664
,15,41190588,turning_circle,,,,residential,0,-111.9567967,33.3229151,,,,1580
,16,41190591,turning_circle,,,,residential,0,-111.9568139,33.323704,,,,1664
,17,41190597,,,,,secondary,0,-111.9556206,33.3928475,,,,4573
,18,41190600,,,,,residential,0,-111.9556206,33.3923387,,,,4487
,19,41190606,,,,,residential,0,-111.9551399,33.3897087,,,,4399
,20,41190607,,,,,residential,0,-111.9551914,33.3904182,,,,4399
,21,41190610,,,,,residential,0,-111.9551828,33.3911491,,,,4487
,22,41190613,turning_circle,,,,residential,0,-111.9551571,33.3923244,,,,4487
,23,41190619,turning_circle,,,,residential,0,-111.9552746,33.3873886,,,,4308
,24,41190622,,,,,residential,0,-111.9552086,33.3865984,,,,4218
,25,41190628,,,,,residential,0,-111.9569264,33.3714005,,,,3598
,26,41190631,,,,,residential,0,-111.9564543,33.3720528,,,,3598
,27,41190644,,,,,residential,0,-111.9558304,33.3726506,,,,3598
,28,41190651,,,,,residential,0,-111.9581995,33.3707565,,,,3512
,29,41190654,,,,,residential,0,-111.9572792,33.3716094,,,,3598
,30,41190687,,,,,residential,0,-111.8962446,33.400612,,,,4954
,31,41190689,,,,,residential,0,-111.8944937,33.400612,,,,4955
,32,41190693,,,,,residential,0,-111.8936783,33.4006192,,,,4955
,33,41190698,,,,,residential,0,-111.892015,33.4006126,,,,4955
,34,41190707,,,,,residential,0,-111.8962532,33.4002322,,,,4954
,35,41190709,,,,,residential,0,-111.8973054,33.4002384,,,,4954
,36,41190714,,,,,residential,0,-111.8997258,33.4002384,,,,4953
,37,41190717,,,,,residential,0,-111.9005361,33.4002251,,,,4953
,38,41190722,,,,,residential,0,-111.9011592,33.4002313,,,,4953
,39,41190725,,,,,residential,0,-111.9021891,33.4002169,,,,4953
,40,41190728,,,,,residential,0,-111.9031934,33.4001524,,,,4865
,41,41190732,,,,,residential,0,-111.9041153,33.4001463,,,,4865
,42,41190735,,,,,residential,0,-111.9063213,33.4001518,,,,4865
,43,41190739,,,,,residential,0,-111.9073825,33.4001524,,,,4864
,44,41190744,,,,,residential,0,-111.9084576,33.400148,,,,4864
,45,41190746,traffic_signals,,signal,,residential,0,-111.9091331,33.4001487,,,,4864
,46,41190750,,,,,residential,0,-111.909674,33.400147,,,,4864
,47,41190754,,,,,residential,0,-111.9106696,33.3998786,,,,4863
,48,41190758,,,,,residential,0,-111.9116133,33.3995853,,,,4863
,49,41190762,,,,,residential,0,-111.9127316,33.3992751,,,,4863
,50,41190767,,,,,residential,0,-111.9133634,33.3991494,,,,4863
,51,41190773,,,,,residential,0,-111.9161644,33.3991081,,,,4862
,52,41190777,turning_circle,,,,residential,1,-111.9167437,33.3992226,,,,4862
,53,41190787,turning_circle,,,,residential,1,-111.9021977,33.4004391,,,,4953
,54,41190793,turning_circle,,,,residential,0,-111.889797,33.400646,,,,4956
,55,41190794,,,,,residential,0,-111.8888208,33.4006495,,,,4956
,56,41190797,,,,,residential,0,-111.8872758,33.400671,,,,4956
,57,41190801,,,,,residential,0,-111.8862802,33.4008143,,,,4957
,58,41190806,turning_circle,,,,residential,1,-111.9011592,33.4005107,,,,4953
,59,41190810,turning_circle,,,,residential,1,-111.9084449,33.4005639,,,,4951
,60,41190815,turning_circle,,,,residential,1,-111.9073825,33.4005537,,,,4951
,61,41190820,turning_circle,,,,residential,1,-111.9063128,33.4004413,,,,4952
,62,41190824,traffic_signals,,signal,,secondary,0,-111.9397027,33.4001158,,,,4856
,63,41190826,,,,,tertiary,0,-111.9375187,33.4001237,,,,4857
,64,41190834,,,,,tertiary,0,-111.9324546,33.4001882,,,,4858
,65,41190837,,,,,tertiary,0,-111.9306007,33.4002025,,,,4858
,66,41190839,,,,,tertiary,0,-111.928231,33.4002179,,,,4946
,67,41190840,,,,,tertiary,0,-111.9273563,33.400224,,,,4946
,68,41190841,traffic_signals,,signal,,primary,0,-111.9263125,33.4002314,,,,4947
,69,41190864,,,,,residential,0,-111.9050301,33.4011198,,,,4952
,70,41190865,turning_circle,,,,residential,1,-111.9050216,33.4014566,,,,4952
,71,41190882,turning_circle,,,,residential,0,-111.7629056,33.3458297,,,,2561
,72,41190885,,,,,residential,0,-111.7629042,33.3466073,,,,2629
,73,41190888,,,,,residential,0,-111.7629042,33.3473359,,,,2629
,74,41190902,,,,,residential,0,-111.9734513,33.3918302,,,,4483
,75,41190905,,,,,residential,0,-111.9740521,33.3918302,,,,4483
,76,41190907,,,,,residential,0,-111.9754662,33.3918311,,,,4482
,77,41190911,,,,,residential,0,-111.9759404,33.3908126,,,,4482
,78,41190944,turning_circle,,,,residential,1,-111.7436084,33.4284699,,,,6153
,79,41190945,,,,,residential,0,-111.7436264,33.4280076,,,,6153
,80,41190968,turning_circle,,,,residential,1,-111.8678598,33.2857421,,,,71
,81,41190970,,,,,residential,0,-111.868588,33.2856272,,,,71
,82,41190977,,,,,secondary,0,-111.7665321,33.3211593,,,,1546
,83,41190978,,,,,residential,0,-111.7665645,33.3204859,,,,1546
,84,41190982,,,,,residential,0,-111.7665738,33.3201233,,,,1546
,85,41190985,,,,,residential,0,-111.7665645,33.31974,,,,1546
,86,41190989,,,,,residential,0,-111.7665816,33.317825,,,,1459
,87,41190997,,,,,residential,0,-111.7636634,33.3118933,,,,1201
,88,41191017,,,,,residential,0,-111.7659207,33.3102722,,,,1115
,89,41191025,,,,,residential,0,-111.7659293,33.3095262,,,,1033
,90,41191029,,,,,residential,0,-111.7659207,33.3087874,,,,1033
,91,41191033,,,,,residential,0,-111.7659122,33.3080271,,,,1033
,92,41191036,turning_circle,,,,residential,0,-111.7659036,33.3072667,,,,949
,93,41191044,,,,,residential,0,-111.7508191,33.3954648,,,,4716
,94,41191049,turning_circle,,,,residential,1,-111.7499186,33.3954687,,,,4716
,95,41191055,,,,,residential,0,-111.7209916,33.3955874,,,,4723
,96,41191058,turning_circle,,,,residential,1,-111.7197351,33.3955913,,,,4723
,97,41191064,,,,,residential,0,-111.7776912,33.3954089,,,,4709
,98,41191071,turning_circle,,,,residential,1,-111.7760247,33.3951161,,,,4709
,99,41191077,,,,,residential,0,-111.782031,33.3949386,,,,4708
,100,41191081,turning_circle,,,,residential,1,-111.7813926,33.3949341,,,,4708
,101,41191087,,,,,residential,0,-111.7296308,33.3958792,,,,4721
,102,41191089,turning_circle,,,,residential,1,-111.7281449,33.3958881,,,,4721
,103,41191097,,,,,residential,0,-111.7086938,33.3960204,,,,4726
,104,41191109,,,,,residential,0,-111.7318952,33.3958638,,,,4720
,105,41191112,turning_circle,,,,residential,1,-111.7333745,33.3958544,,,,4720
,106,41191120,,,,,residential,0,-111.7798129,33.3954139,,,,4708
,107,41191122,turning_circle,,,,residential,1,-111.7804324,33.3953999,,,,4708
,108,41191126,,,,,residential,0,-111.7979364,33.395529,,,,4704
,109,41191129,turning_circle,,,,residential,1,-111.7971693,33.3955379,,,,4704
,110,41191376,,,,,secondary,0,-111.7073569,33.3649189,,,,3323
,111,41191379,,,,,residential,0,-111.7073502,33.3642816,,,,3323
,112,41191382,,,,,residential,0,-111.7073301,33.36353,,,,3241
,113,41191386,,,,,residential,0,-111.7072872,33.361917,,,,3241
,114,41191391,,,,,residential,0,-111.7071853,33.3611105,,,,3164
,115,41191402,,,,,residential,0,-111.7070565,33.3604302,,,,3164
,116,41191404,,,,,residential,0,-111.7070404,33.3596902,,,,3082
,117,41191407,,,,,residential,0,-111.7070243,33.3588075,,,,3082
,118,41191415,,,,,residential,0,-111.7070029,33.3580682,,,,3082
,119,41191426,,,,,residential,0,-111.7078484,33.3569628,,,,3006
,120,41191431,,,,,residential,0,-111.7090744,33.3560525,,,,3006
,121,41191435,,,,,residential,0,-111.709701,33.3555148,,,,2934
,122,41191448,,,,,residential,0,-111.7101988,33.3548983,,,,2934
,123,41191467,,,,,residential,0,-111.7103865,33.3537118,,,,2866
,124,41191470,,,,,residential,0,-111.7103815,33.3529607,,,,2866
,125,41191479,,,,,residential,0,-111.7105962,33.3522142,,,,2866
,126,41191484,,,,,residential,0,-111.7105877,33.35148,,,,2790
,127,41191487,,,,,residential,0,-111.7105712,33.3506987,,,,2790
,128,41191490,,,,,residential,0,-111.7105771,33.3504082,,,,2790
,129,41191503,,,,,residential,0,-111.7083792,33.3658953,,,,3402
,130,41191505,turning_circle,,,,residential,0,-111.7085302,33.3666795,,,,3402
,131,41191510,,,,,residential,0,-111.7086556,33.3674891,,,,3486
,132,41191512,turning_circle,,,,residential,0,-111.7090848,33.3681558,,,,3486
,133,41191519,turning_circle,,,,residential,0,-111.7081784,33.3696195,,,,3571
,134,41191520,,,,,residential,0,-111.7084736,33.3703467,,,,3571
,135,41191524,,,,,residential,0,-111.7086367,33.3716011,,,,3658
,136,41193597,,,,,residential,0,-111.7135467,33.4379336,,,,6517
,137,41193598,,,,,residential,0,-111.7132618,33.4379379,,,,6517
,138,41193601,,,,,residential,0,-111.7125597,33.4379402,,,,6517
,139,41197603,,,,,secondary,0,-111.9697879,33.4560594,,,,7210
,140,41197606,,,,,secondary,0,-111.9695614,33.4545496,,,,7137
,141,41197611,,,,,residential,0,-111.9692265,33.4535648,,,,7065
,142,41197616,,,,,residential,0,-111.9686135,33.4523719,,,,7065
,143,41197621,traffic_signals,,signal,,primary,0,-111.9683038,33.4508405,66,,,6981
,144,41198112,traffic_signals,,signal,,motorway,0,-111.7195362,33.3871324,,,,4363
,145,41198115,motorway_junction,,,,motorway,0,-111.7119497,33.3867575,,,,4365
,146,41198733,,,,,residential,0,-111.7902413,33.431221,,,,6290
,147,41198735,turning_circle,,,,residential,1,-111.7903416,33.4313281,,,,6290
,148,41198767,,,,,secondary,0,-111.7859118,33.4372066,,,,6499
,149,41199112,,,,,residential,0,-111.8158982,33.4487403,,,,6931
,150,41199132,,,,,residential,0,-111.8177328,33.4487269,,,,6931
,151,41199141,,,,,residential,0,-111.8170033,33.4481987,,,,6856
,152,41199641,,,,,motorway,0,-111.8988453,33.3858332,,,,4232
,153,41200074,,,,,tertiary,0,-111.8615918,33.3535299,,,,2831
,154,41200170,,,,,primary,0,-111.9261685,33.4350231,,,,6401
,155,41200271,,,,,residential,0,-111.6795833,33.3125612,,,,1222
,156,41200703,,,,,secondary,0,-111.8903876,33.4083229,,,,5318
,157,41201392,,,,,motorway,0,-111.9946609,33.4107341,,,,5380
,158,41201438,turning_circle,,,,tertiary,1,-111.9673861,33.283705,,,,3
,159,41202532,,,,,secondary,0,-111.7399584,33.4372656,,,,6510
,160,41202536,,,,,residential,0,-111.7397302,33.4381616,,,,6510
,161,41202770,,,,,residential,0,-111.7116256,33.4124383,,,,5517
,162,41202771,turning_circle,,,,residential,1,-111.7114744,33.4125402,,,,5517
,163,41202776,,,,,residential,0,-111.7130915,33.4118932,,,,5517
,164,41202778,turning_circle,,,,residential,1,-111.7130971,33.4116878,,,,5437
,165,41203110,traffic_signals,,signal,,motorway,0,-111.9686273,33.3783682,,,,3869
,166,41203120,,,,,motorway,0,-111.9681462,33.3725022,,,,3595
,167,41206114,,,,,motorway,0,-111.977912,33.4266751,,,,6033
,168,41206118,motorway_junction,,,,motorway,0,-111.9781227,33.4168941,,,,5629
,169,41211143,,,,,residential,0,-111.7446351,33.4191832,,,,5759
,170,41211146,,,,,residential,1,-111.7431824,33.4168741,,,,5680
,171,41211156,,,,,residential,0,-111.7412509,33.4192578,,,,5760
,172,41211798,,,,,residential,0,-111.7638925,33.4527499,,,,7101
,173,41211799,,,,,residential,0,-111.7638924,33.4523069,,,,7101
,174,41211804,,,,,residential,0,-111.7626066,33.4523213,,,,7102
,175,41211806,,,,,residential,0,-111.7626188,33.4529743,,,,7102
,176,41211807,,,,,residential,0,-111.7631334,33.4529894,,,,7102
,177,41211810,,,,,residential,1,-111.7641391,33.4527477,,,,7101
,178,41211962,,,,,residential,0,-111.8820342,33.4042317,,,,5139
,179,41211978,,,,,secondary,0,-111.7898209,33.3042407,,,,862
,180,41212154,,,,,tertiary,0,-111.7277009,33.435535,,,,6447
,181,41215885,,,,,primary,0,-111.990611,33.4580152,,,,7276
,182,41215889,,,,,primary,0,-111.9914272,33.4582105,,,,7276
,183,41216045,traffic_signals,,signal,,unclassified,0,-111.6891447,33.3938795,0,,,4639
,184,41216054,,,,,secondary,0,-111.6911943,33.3938957,,,,4639
,185,41216057,,,,,unclassified,0,-111.6911835,33.393147,,,,4639
,186,41216495,,,,,residential,0,-111.6751696,33.4538392,,,,7117
,187,41216497,,,,,residential,0,-111.6747754,33.4532584,,,,7117
,188,41216501,,,,,residential,0,-111.6741218,33.4526098,,,,7117
,189,41216503,turning_circle,,,,residential,0,-111.6735774,33.4520305,,,,7045
,190,41216658,,,,,residential,0,-111.7749486,33.4627487,,,,7457
,191,41216659,,,,,residential,0,-111.7744605,33.4627531,,,,7457
,192,41216662,,,,,residential,0,-111.7730765,33.4633618,,,,7457
,193,41216665,,,,,secondary,0,-111.7706345,33.4626255,,,,7458
,194,41216691,,,,,residential,0,-111.7744176,33.4621758,,,,7457
,195,41216695,,,,,residential,0,-111.7744283,33.4632946,,,,7457
,196,41216698,,,,,residential,0,-111.772422,33.463326,,,,7457
,197,41216712,,,,,motorway,0,-111.978198,33.4112649,,,,5385
,198,41216716,traffic_signals,,signal,,trunk,0,-111.9781803,33.4093402,,,,5301
,199,41216719,traffic_signals,,signal,,trunk,0,-111.9783021,33.4073175,,,,5206
,200,41216723,motorway_junction,,,,motorway,0,-111.9724336,33.311885,,,,1151
,201,41216724,traffic_signals,,signal,,secondary,0,-111.9730316,33.3052354,,,,818
,202,41218599,,,,,secondary,0,-111.8944352,33.3505344,,,,2744
,203,41221994,,,,,residential,0,-111.7452867,33.4633032,,,,7464
,204,41221996,,,,,residential,0,-111.7455021,33.4644458,,,,7543
,205,41221998,,,,,residential,0,-111.7456538,33.4656437,,,,7543
,206,41222001,,,,,secondary,0,-111.7457341,33.4663839,,,,7625
,207,41222556,traffic_signals,,signal,,secondary,0,-111.939382,33.3782279,,,,3876
,208,41223656,turning_circle,,,,residential,0,-111.945112,33.3129987,,,,1158
,209,41225383,,,,,residential,0,-111.7476555,33.4409925,,,,6646
,210,41225386,turning_circle,,,,residential,1,-111.7476663,33.4421743,,,,6646
,211,41225405,,,,,primary,0,-111.781817,33.4153414,,,,5587
,212,41226121,,,,,residential,0,-111.7964859,33.3603229,,,,3143
,213,41226579,,,,,residential,0,-111.7512125,33.4040971,,,,5168
,214,41226580,turning_circle,,,,residential,1,-111.7512142,33.4043333,,,,5168
,215,41226675,,,,,secondary,0,-111.8267738,33.4514737,,,,7008
,216,41228109,,,,,residential,0,-111.907994,33.464015,,,,7513
,217,41228114,,,,,residential,0,-111.9062806,33.4653767,,,,7514
,218,41228120,,,,,residential,0,-111.907072,33.4650118,,,,7513
,219,41228131,,,,,residential,0,-111.9079568,33.4647975,,,,7513
,220,41229214,,,,,residential,1,-111.7125673,33.4376607,,,,6517
,221,41229220,,,,,residential,0,-111.7125113,33.4389653,,,,6591
,222,41229237,,,,,residential,0,-111.7118458,33.4400688,,,,6591
,223,41229240,,,,,residential,0,-111.7116552,33.441009,,,,6655
,224,41229242,,,,,residential,0,-111.7114223,33.4414135,,,,6655
,225,41229250,,,,,residential,0,-111.7115056,33.4414452,,,,6655
,226,41229260,,,,,unclassified,0,-111.9886425,33.4419853,,,,6604
,227,41229269,,,,,unclassified,0,-111.9928899,33.4425548,,,,6603
,228,41229275,traffic_signals,,signal,,unclassified,0,-111.9955693,33.4431143,,,,6671
,229,41231025,motorway_junction,,,,motorway,0,-112.0233766,33.4621877,,,,7416
,230,41231042,motorway_junction,,,,motorway,0,-112.0063517,33.4592693,,,,7273
,231,41231045,,,,,motorway,0,-112.0082045,33.459653,,,,7273
,232,41231047,,,,,motorway,0,-112.0090021,33.4599002,,,,7349
,233,41231051,,,,,motorway,0,-112.0105974,33.4605089,,,,7348
,234,41231054,motorway_junction,,,,motorway,0,-112.0117718,33.4609879,,,,7348
,235,41231057,,,,,secondary,0,-112.0127974,33.4617324,,,,7348
,236,41231464,,,,,secondary,0,-111.7592083,33.4663788,,,,7621
,237,41231465,,,,,residential,1,-111.7592351,33.4634878,,,,7460
,238,41231472,,,,,motorway,0,-111.9720722,33.3119051,,,,1151
,239,41231473,,,,,motorway,0,-111.9716792,33.3071156,,,,902
,240,41231480,traffic_signals,,signal,,motorway,0,-111.9712997,33.3054405,,,,818
,241,41231483,,,,,motorway,0,-111.9720229,33.3036283,,,,731
,242,41231518,traffic_signals,,signal,,secondary,0,-111.9735017,33.3199939,,,,1495
,243,41233071,,,,,residential,0,-111.7980278,33.3904949,,,,4437
,244,41233074,turning_circle,,,,residential,1,-111.797899,33.3903202,,,,4437
,245,41233080,,,,,residential,0,-111.7992455,33.389205,,,,4436
,246,41233081,turning_circle,,,,residential,1,-111.7990524,33.3894961,,,,4436
,247,41233200,,,,,secondary,0,-111.7363038,33.4403036,,,,6585
,248,41233202,,,,,residential,0,-111.7367431,33.4403117,,,,6585
,249,41233208,,,,,residential,0,-111.7373719,33.4401286,,,,6585
,250,41236376,,,,,residential,0,-111.7769147,33.4697745,,,,7759
,251,41236382,,,,,residential,0,-111.7762062,33.4693976,,,,7688
,252,41236385,,,,,residential,0,-111.7755173,33.4703249,,,,7759
,253,41236408,,,,,residential,0,-111.7767296,33.4688169,,,,7688
,254,41236413,turning_circle,,,,residential,1,-111.7770193,33.4685976,,,,7688
,255,41237215,,,,,residential,0,-111.7518005,33.3976862,,,,4808
,256,41237221,turning_circle,,,,residential,0,-111.7509647,33.3973195,,,,4809
,257,41237246,turning_circle,,,,residential,0,-111.7515119,33.4005575,,,,4990
,258,41237250,,,,,residential,0,-111.7525204,33.4005709,,,,4990
,259,41237252,turning_circle,,,,residential,0,-111.7531641,33.400562,,,,4990
,260,41237257,,,,,residential,0,-111.7531795,33.398667,,,,4901
,261,41238881,,,,,residential,0,-111.9908752,33.2989743,,,,559
,262,41238882,turning_circle,,,,residential,1,-111.9907916,33.2987226,,,,559
,263,41238930,,,,,unclassified,0,-111.8892581,33.4292547,,,,6195
,264,41238931,,,,,unclassified,1,-111.8892363,33.4288678,,,,6121
,265,41238936,,,,,residential,0,-111.9915586,33.3009935,,,,644
,266,41238938,turning_circle,,,,residential,1,-111.991607,33.301176,,,,644
,267,41239252,turning_circle,,,,residential,1,-111.7553306,33.3994919,,,,4900
,268,41239557,turning_circle,,,,residential,1,-111.9276244,33.3170914,,,,1334
,269,41239562,,,,,tertiary,0,-111.9268705,33.3150304,,,,1246
,270,41239688,,,,,residential,0,-112.008262,33.389709,,,,4386
,271,41239690,,,,,residential,1,-112.010141,33.389709,,,,4385
,272,41239815,,,,,residential,0,-111.9071209,33.4634125,,,,7440
,273,41241118,turning_circle,,,,residential,1,-111.7271038,33.429237,,,,6235
,274,41241119,,,,,residential,0,-111.7272243,33.4290393,,,,6158
,275,41241121,turning_circle,,,,residential,1,-111.7273015,33.428918,,,,6157
,276,41241419,,,,,residential,0,-111.915756,33.4515766,,,,6991
,277,41241434,,,,,residential,0,-111.9150231,33.4537794,,,,7074
,278,41241441,,,,,residential,0,-111.9150975,33.4515809,,,,6991
,279,41241818,motorway_junction,,,,motorway,0,-111.9782535,33.4329543,,,,6320
,280,41242323,,,,,residential,0,-111.6776565,33.3095509,,,,1054
,281,41242964,motorway_junction,,,,motorway,0,-111.9720741,33.3138372,,,,1237
,282,41242966,traffic_signals,,signal,,motorway,0,-111.9713249,33.320005,,,,1495
,283,41242970,,,,,motorway,0,-111.9720886,33.3237914,,,,1660
,284,41245407,,,,,secondary,0,-111.9234127,33.3346715,,,,2076
,285,41245417,,,,,residential,0,-111.9233183,33.3318748,,,,1994
,286,41245420,,,,,residential,0,-111.9228805,33.3314804,,,,1994
,287,41245428,,,,,residential,0,-111.9223999,33.330376,,,,1917
,288,41245432,,,,,residential,0,-111.9227089,33.32958,,,,1916
,289,41245435,,,,,residential,0,-111.9240307,33.329372,,,,1916
,290,41246321,,,,,secondary,0,-111.6987797,33.4373973,,,,6521
,291,41248644,,,,,secondary,0,-111.7014302,33.4572306,,,,7255
,292,41248645,,,,,residential,0,-111.7005841,33.457244,,,,7255
,293,41248649,,,,,secondary,0,-111.7014436,33.4564664,,,,7255
,294,41248650,,,,,residential,0,-111.7005792,33.4564474,,,,7255
,295,41248881,,,,,residential,0,-111.8320827,33.3193763,,,,1529
,296,41248883,turning_circle,,,,residential,0,-111.8320827,33.3201222,,,,1529
,297,41249102,,,,,residential,0,-111.749823,33.4077827,,,,5263
,298,41249103,turning_circle,,,,residential,0,-111.750729,33.4077823,,,,5263
,299,41249105,,,,,residential,0,-111.7507429,33.4069136,,,,5263
,300,41249107,,,,,residential,0,-111.7507579,33.4062693,,,,5263
,301,41249110,,,,,residential,0,-111.7516203,33.4062665,,,,5262
,302,41249114,,,,,residential,0,-111.750863,33.4055996,,,,5169
,303,41249116,turning_circle,,,,residential,0,-111.7498113,33.4056165,,,,5169
,304,41249118,,,,,residential,0,-111.7498069,33.4062735,,,,5263
,305,41249120,,,,,residential,0,-111.7498123,33.4069094,,,,5263
,306,41249689,,,,,residential,0,-111.757592,33.4591164,,,,7319
,307,41249693,,,,,residential,0,-111.7594588,33.4591242,,,,7318
,308,41249694,,,,,residential,0,-111.7594588,33.4584004,,,,7318
,309,41249736,,,,,secondary,0,-111.8924623,33.3860838,,,,4234
,310,41250033,turning_circle,,,,residential,1,-111.7691962,33.4239696,,,,6002
,311,41250911,,,,,residential,0,-111.6776908,33.3076238,,,,971
,312,41251438,,,,,unclassified,0,-111.6819624,33.4281188,,,,6169
,313,41251775,,,,,residential,0,-111.6500318,33.4187905,,,,5777
,314,41252081,,,,,residential,0,-111.7669477,33.4522376,,,,7101
,315,41252085,,,,,residential,0,-111.7674196,33.4523314,,,,7100
,316,41253384,,,,,secondary,0,-111.9455803,33.4636794,,,,7431
,317,41253555,,,,,secondary,0,-111.7684383,33.2920811,,,,287
,318,41254768,,,,,motorway,0,-111.9783309,33.4108695,,,,5384
,319,41257477,,,,,secondary,0,-111.7014705,33.4548484,,,,7185
,320,41257479,,,,,residential,0,-111.7006054,33.4549077,,,,7185
,321,41257484,,,,,residential,0,-111.7006055,33.455691,,,,7185
,322,41257486,,,,,secondary,0,-111.7014691,33.4556865,,,,7185
,323,41257885,,,,,residential,0,-111.7502941,33.4041044,,,,5169
,324,41257887,turning_circle,,,,residential,1,-111.7501976,33.4043283,,,,5169
,325,41258254,,,,,residential,0,-111.7441598,33.3978106,,,,4810
,326,41258256,turning_circle,,,,residential,1,-111.7442778,33.3976135,,,,4810
,327,41259421,,,,,tertiary,0,-111.7620119,33.4569384,,,,7244
,328,41259423,,,,,residential,0,-111.7612039,33.4569381,,,,7244
,329,41259724,motorway_junction,,,,motorway,0,-111.9338921,33.3857087,,,,4224
,330,41259725,traffic_signals,,signal,,secondary,0,-111.9394082,33.3860335,434,,,4222
,331,41259728,,,,,motorway,0,-111.9442985,33.3856779,,,,4221
,332,41259809,,,,,residential,0,-111.747985,33.3828751,,,,4096
,333,41259811,,,,,residential,0,-111.7478826,33.3833947,,,,4179
,334,41259814,,,,,residential,1,-111.7476975,33.3834014,,,,4179
,335,41260592,,,,,residential,0,-111.855581,33.4374081,,,,6484
,336,41260597,,,,,residential,0,-111.8545861,33.4374095,,,,6485
,337,41260610,turning_circle,,,,residential,1,-111.8555823,33.4375,,,,6484
,338,41260611,turning_circle,,,,residential,1,-111.8555793,33.4372895,,,,6484
,339,41260663,,,,,residential,0,-111.8580944,33.4332192,,,,6335
,340,41260665,,,,,residential,1,-111.857868,33.4328432,,,,6274
,341,41263166,,,,,residential,0,-111.6825612,33.4116876,,,,5443
,342,41263168,,,,,residential,0,-111.6825695,33.410739,,,,5443
,343,41263539,traffic_signals,,signal,,motorway,0,-111.9729373,33.3344314,214,,,2064
,344,41263540,,,,,motorway,0,-111.9723758,33.3289499,,,,1817
,345,41265232,,,,,primary,0,-111.9485869,33.4445835,,,,6758
,346,41265242,,,,,primary,0,-111.9489708,33.4442238,,,,6681
,347,41266298,,,,,residential,0,-111.7067911,33.4466258,,,,6883
,348,41267081,,,,,tertiary,0,-111.7572133,33.3697231,,,,3559
,349,41267094,,,,,unclassified,0,-112.0107367,33.4054884,,,,5112
,350,41267100,turning_circle,,,,unclassified,1,-112.0092205,33.4062855,,,,5199
,351,41267584,,,,,motorway,0,-111.9723975,33.3429748,,,,2443
,352,41267591,traffic_signals,,signal,,secondary,0,-111.9727925,33.34918,,,,2654
,353,41267598,motorway_junction,,,,motorway,0,-111.9711154,33.3546267,,,,2877
,354,41272177,,,,,residential,0,-111.7489048,33.4041131,,,,5169
,355,41272181,turning_circle,,,,residential,1,-111.749098,33.4043656,,,,5169
,356,41272203,,,,,residential,0,-111.7497416,33.4019503,,,,4991
,357,41272206,turning_circle,,,,residential,1,-111.7496879,33.4018339,,,,4991
,358,41273909,,,,,residential,0,-111.844178,33.415076,,,,5571
,359,41274792,,,,,tertiary,0,-111.7449281,33.4400882,,,,6583
,360,41275653,,,,,tertiary,0,-111.9324255,33.3030427,,,,740
,361,41275881,,,,,residential,0,-111.7142253,33.438093,,,,6517
,362,41275882,turning_circle,,,,residential,1,-111.714134,33.4379561,,,,6517
,363,41277130,,,,,residential,0,-111.713224,33.4389944,,,,6591
,364,41278481,,,,,secondary,0,-111.9952254,33.4569768,,,,7203
,365,41278497,,,,,residential,0,-111.9942606,33.4584209,,,,7275
,366,41278524,motorway_junction,,,,motorway,0,-111.7291477,33.3866558,,,,4275
,367,41278527,traffic_signals,,signal,,motorway,0,-111.7367791,33.3872757,,,,4359
,368,41278532,,,,,motorway,0,-111.7428291,33.3866407,,,,4272
,369,41279036,,,,,residential,0,-111.7147473,33.4301382,,,,6238
,370,41279248,,,,,residential,0,-111.7065704,33.4448816,,,,6804
,371,41280988,,,,,residential,0,-111.908755,33.3594637,,,,3035
,372,41280990,,,,,residential,0,-111.9081627,33.3599727,,,,3116
,373,41281552,motorway_junction,,,,motorway,0,-111.7816962,33.3864439,,,,4262
,374,41283922,,,,,tertiary,0,-111.7525096,33.4010053,,,,4990
,375,41284093,,,,,secondary,0,-111.7779836,33.4081476,,,,5341
,376,41284282,turning_circle,,,,residential,1,-111.7953753,33.4521306,,,,7015
,377,41285456,,,,,unclassified,0,-111.992886,33.443077,,,,6672
,378,41285629,,,,,residential,1,-111.7685227,33.307799,,,,1032
,379,41285683,,,,,tertiary,0,-111.8550626,33.3242471,,,,1689
,380,41285973,,,,,residential,0,-111.7532337,33.3732701,,,,3738
